Record_ID,ROI,DSC,HD95,APL,SDSC,DSC_expert_IOV,DSC_binary,SDSC_expert_IOV,SDSC_binary,Category,Location,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceOpportunity_to_win_gift_cards,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceComparison_to_peersleaderboard,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_educational_content,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_contour_datasets_for_guidelineresearch_purposes,How_did_you_first_hear_about_this_challenge__Select_all_that_apply,Please_specify_Other,What_is_your_profession,What_year_of_residency_are_you_in,What_year_did_you_start_practicing_graduate_residency,Gender,Race_white,HISPANIC_Which_categories_describe_you___Select_all_that_apply___choiceHispanic_Latino_or_Spanish_origin,BLACK_Which_categories_describe_you___Select_all_that_apply___choiceBlack_or_African_American,ASIAN_Which_categories_describe_you___Select_all_that_apply___choiceAsian,OTHER_Which_categories_describe_you___Select_all_that_apply___choiceOther,Academic_affiliation,Practice_type,Colleague_num,Colleague_presence,Treat_site_Breast,Treat_site_CNS,Treat_site_Gastrointestinal,Treat_site_Genitourinary,Treat_site_Gynecologic,Treat_site_Head__Neck,Treat_site_Lung_Thoracic,Treat_site_Lymphoma_Leukemia,Treat_site_Metastatic,Treat_site_Pediatric,Treat_site_Sarcoma,Treat_site_Skin_Cutaneous,Total_years_of_practice
128,CTV_Ax,0.8115224264808752,6.836633725134134,8767,0.8394301579484564,0.6819500827955585,1,0.6201588185632028,1,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
128,CTV_Chestwall,0.5622273057811175,22.624858012975825,44379,0.4212911126878982,0.6650613520065458,0,0.6897985310346975,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
128,CTV_IMN,0.2566111655239961,17.545988401608128,2953,0.4485448791776088,0.46193446690802586,0,0.7150296908037352,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
128,CTV_Sclav_LN,0.6765183981084676,9.986446884817585,4277,0.7446964370320219,0.56786170816696,1,0.6453852071644135,1,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
128,Heart,0.9521594663615875,3.5907759488633606,11504,0.8750214472582971,0.9023291235641302,1,0.7368807502881014,1,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
130,CTV_IMN,0.43175250722420533,44.28825848980261,2753,0.586397097698208,0.46193446690802586,0,0.7150296908037352,0,Non-expert,US,Unchecked,Checked,Checked,Checked,Twitter,,Resident Physician,3.0,2024.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,9.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,-2.0
130,Heart,0.9356507509172012,4.555807382265246,12947,0.7417161452213415,0.9023291235641302,1,0.7368807502881014,1,Non-expert,US,Unchecked,Checked,Checked,Checked,Twitter,,Resident Physician,3.0,2024.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,9.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,-2.0
131,BrachialPlex_L,0.535784635587656,27.487241188208078,2134,0.8751577210562944,0.19650205761316872,1,0.5704427521181218,1,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
131,CTV_Ax,0.792742713761822,9.574475256453908,8153,0.7818376817636465,0.6819500827955585,1,0.6201588185632028,1,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
131,CTV_Chestwall,0.5432443174001437,31.738275289535522,38495,0.5508303632462127,0.6650613520065458,0,0.6897985310346975,0,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
131,CTV_IMN,0.37160603371783496,15.107065167620542,2684,0.6275705137960405,0.46193446690802586,0,0.7150296908037352,0,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
131,CTV_Sclav_LN,0.7781140099779177,7.402574257545557,3376,0.8484426253852676,0.56786170816696,1,0.6453852071644135,1,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
131,Heart,0.9505620995879914,5.078124046325684,8743,0.8593670180318077,0.9023291235641302,1,0.7368807502881014,1,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
131,A_LAD,0.6446280991735537,7.5,921,0.9359705959297681,0.3235463442717329,1,0.713727154753579,1,Non-expert,US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,0.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,1.0
134,BrachialPlex_L,0.42042721742820766,35.89339903755062,2235,0.7704361595557737,0.19650205761316872,1,0.5704427521181218,1,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
134,CTV_Ax,0.7344653623723392,20.622665619056278,10457,0.614005012383952,0.6819500827955585,1,0.6201588185632028,0,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
134,CTV_Chestwall,0.6773397326019883,25.756258367779456,36352,0.5951145297165303,0.6650613520065458,1,0.6897985310346975,0,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
134,CTV_IMN,0.45353159851301117,44.48574831319736,2760,0.5089498546935459,0.46193446690802586,0,0.7150296908037352,0,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
134,CTV_Sclav_LN,0.49986490137800593,46.031744958639,4664,0.42991804128991706,0.56786170816696,0,0.6453852071644135,0,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
134,Heart,0.9565117759388925,2.539062023162842,11396,0.9142858424333129,0.9023291235641302,1,0.7368807502881014,1,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
134,A_LAD,0.6787292236482222,3.5632619827158067,940,0.9687568737988491,0.3235463442717329,1,0.713727154753579,1,Non-expert,US,Checked,Checked,Checked,Checked,ROECSG annual symposium,,Resident Physician,4.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,50.0,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
14,CTV_Ax,0.5314520870076426,14.887192371389824,10219,0.5625206571312708,0.6819500827955585,0,0.6201588185632028,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2012.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,25.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,10.0
14,CTV_Chestwall,0.4591305759629825,24.084339757283306,45224,0.32378159727112854,0.6650613520065458,0,0.6897985310346975,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2012.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,25.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,10.0
14,CTV_IMN,0.4101161995898838,23.64692891987745,2473,0.6182074180360599,0.46193446690802586,0,0.7150296908037352,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2012.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,25.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,10.0
14,CTV_Sclav_LN,0.49726669269816476,25.160654700282237,4436,0.5410465702383889,0.56786170816696,0,0.6453852071644135,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2012.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,25.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,10.0
14,Heart,0.9245332270872546,4.5773591580484805,15000,0.7022544731880455,0.9023291235641302,1,0.7368807502881014,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2012.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,25.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,10.0
140,CTV_Ax,0.436819130764851,34.947565381093,11968,0.2990509627646953,0.6819500827955585,0,0.6201588185632028,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,11.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,3.0
140,CTV_Chestwall,0.7963251110469803,19.001265895683797,33715,0.7949120208424331,0.6650613520065458,1,0.6897985310346975,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,11.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,3.0
140,CTV_IMN,0.45115636865723163,15.696962744928554,2652,0.6528178062591082,0.46193446690802586,0,0.7150296908037352,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,11.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,3.0
140,CTV_Sclav_LN,0.6161611609355987,22.77903691132623,4066,0.6443338645953514,0.56786170816696,1,0.6453852071644135,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,11.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,3.0
140,Heart,0.8903303077464078,8.886717081069946,13969,0.7155806125655555,0.9023291235641302,0,0.7368807502881014,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,11.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,3.0
140,A_LAD,0.0,84.45349542744448,1987,0.0,0.3235463442717329,0,0.713727154753579,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,11.0,Yes,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,3.0
141,BrachialPlex_L,0.5131578947368421,6.3476550579071045,2341,0.9121009763763386,0.19650205761316872,1,0.5704427521181218,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
141,CTV_Ax,0.7175206785891853,12.62534654255021,9758,0.6464236129474795,0.6819500827955585,1,0.6201588185632028,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
141,CTV_Chestwall,0.7030858299514271,25.536305178749735,37061,0.6670583413523891,0.6650613520065458,1,0.6897985310346975,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
141,CTV_IMN,0.4717800289435601,15.496600898767282,2466,0.6220238687897781,0.46193446690802586,1,0.7150296908037352,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
141,CTV_Sclav_LN,0.5708323222518806,29.38593082456821,4533,0.5839047561612697,0.56786170816696,1,0.6453852071644135,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
141,Heart,0.9707250971568828,2.539062023162842,7319,0.9498101648623103,0.9023291235641302,1,0.7368807502881014,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
141,A_LAD,0.38761061946902653,10.62514338326479,1550,0.774823564348113,0.3235463442717329,1,0.713727154753579,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,5.0
146,BrachialPlex_L,0.18165982331715813,79.00354113865767,3158,0.45033283819805325,0.19650205761316872,0,0.5704427521181218,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
146,CTV_Ax,0.7075744547799578,13.248262724340652,10048,0.6052926950640871,0.6819500827955585,1,0.6201588185632028,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
146,CTV_Chestwall,0.811075276154985,22.171405949035314,29388,0.8051309106571101,0.6650613520065458,1,0.6897985310346975,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
146,CTV_IMN,0.33239647742177253,15.423802122529178,2745,0.5531023769799248,0.46193446690802586,0,0.7150296908037352,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
146,CTV_Sclav_LN,0.8115413819286257,5.1586537962308485,3347,0.9031639897958411,0.56786170816696,1,0.6453852071644135,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
146,Heart,0.965393088849879,1.7953879744316803,9309,0.9679047898013526,0.9023291235641302,1,0.7368807502881014,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
146,A_LAD,0.38817733990147785,15.851397027183454,1538,0.7025002709055115,0.3235463442717329,1,0.713727154753579,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,9.0,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,2.0
147,BrachialPlex_L,0.2769389155799588,66.91814635306787,3119,0.5737414657489308,0.19650205761316872,1,0.5704427521181218,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
147,CTV_Ax,0.8096835156645107,8.875635443252081,8888,0.7771496777701208,0.6819500827955585,1,0.6201588185632028,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
147,CTV_Chestwall,0.7645754647261017,20.466668576189015,36066,0.712088055344769,0.6650613520065458,1,0.6897985310346975,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
147,CTV_IMN,0.3862815884476534,16.727166694885184,2778,0.5581211660976506,0.46193446690802586,0,0.7150296908037352,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
147,CTV_Sclav_LN,0.5445915299825959,44.35561857236008,4453,0.5279259886260392,0.56786170816696,0,0.6453852071644135,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
147,Heart,0.9482626859588343,3.8085930347442627,10324,0.8334605239359855,0.9023291235641302,1,0.7368807502881014,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
147,A_LAD,0.3393854748603352,52.02324362373039,1734,0.4932911975078361,0.3235463442717329,1,0.713727154753579,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2018.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,4.0
149,BrachialPlex_L,0.17492816091954022,91.04158364042188,3309,0.5283258489362858,0.19650205761316872,0,0.5704427521181218,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Private practice (solo or group),11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
149,CTV_Ax,0.5365095073160387,37.1194204060475,11849,0.3940696540823087,0.6819500827955585,0,0.6201588185632028,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Private practice (solo or group),11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
149,CTV_Chestwall,0.7622983649649763,12.695310115814209,34202,0.709742762047229,0.6650613520065458,1,0.6897985310346975,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Private practice (solo or group),11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
149,CTV_IMN,0.10075250836120402,52.09719702722918,3038,0.2452835138168876,0.46193446690802586,0,0.7150296908037352,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Private practice (solo or group),11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
149,CTV_Sclav_LN,0.6748430549203841,10.383866700788404,4250,0.7164728186185315,0.56786170816696,1,0.6453852071644135,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Private practice (solo or group),11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
